rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
190,"spotify:track:1yOVxsH0yux1Gqsjb78xq3","Phil The Beat","Heart to Heart","WM Germany",190,-1,1,"469959"
191,"spotify:track:61ZM92T2zaXIVsqncThQzC","Robin Schulz, Alida","In Your Eyes (feat. Alida)","WM Germany",12,178,38,"469761"
192,"spotify:track:1IikW5aCjY08gagX94j3fJ","Pashanim","Hauseingang","Urban",40,190,41,"467338"
193,"spotify:track:6lhZLbb0czULpjb2kFryPS","David Guetta, Sia","Let's Love","Parlophone (France)",193,-1,1,"467288"
194,"spotify:track:7uCpwrRNkm6ncwAWByIzW9","Elias","AF1","Epic Local",12,138,5,"466872"
195,"spotify:track:6M6Zzch8COuCiIjdn5EhI4","Symba","Mario Run","Sony Music - Symba",28,171,9,"466398"
196,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",1,186,26,"465870"
197,"spotify:track:7LWPWMgF1JVySPVNZPVwFY","reezy","CHROME HEARTS","Four Music/Two Sides",38,128,5,"465046"
198,"spotify:track:4zLSkwZaiMfzzapPCbdG90","GAMPER & DADONI","Gimme! Gimme! Gimme!","Big Top Amsterdam",52,194,31,"460164"
199,"spotify:track:0Dw8hUbjXORzIWp7mjbh0t","Luciano, Shirin David","Never Know (feat. SHIRIN DAVID)","Urban",2,158,11,"458583"
200,"spotify:track:6PvnYoDc0QPBHjX1ylhz0C","Capital Bra, Sido","Keine Helden","URBAN",56,56,2,"455935"
